2000 Eigenvalues converges, out of 2000 requested.
Running with Naux = 1800
read ../MA_best/Simulate_CWNO/CWNO_final_tilde.dat
Starting Davidson with n_aux = 1800, l_buffer = 2600, lc = 2010, thresh = 0.0001, max_iter = 100
Iter 1: V_size = 450, Converged = 0, ‖r‖ (largest λ) = 0.038348736349068394
Iter 2: V_size = 900, Converged = 1, ‖r‖ (largest λ) = 2.43001730616515e-5
Iter 3: V_size = 1350, Converged = 220, ‖r‖ (largest λ) = 1.1352449695187755e-7
Iter 4: V_size = 1800, Converged = 472, ‖r‖ (largest λ) = 3.150787398586508
Iter 5: V_size = 648, Converged = 498, ‖r‖ (largest λ) = 2.2488538304160687e-7
Iter 6: V_size = 1098, Converged = 498, ‖r‖ (largest λ) = 1.3909022235551831
Iter 7: V_size = 1548, Converged = 498, ‖r‖ (largest λ) = 0.016253258156466728
Iter 8: V_size = 900, Converged = 498, ‖r‖ (largest λ) = 0.009956156669791192
Iter 9: V_size = 1350, Converged = 498, ‖r‖ (largest λ) = 0.005711462227256255
Iter 10: V_size = 1800, Converged = 498, ‖r‖ (largest λ) = 0.00030270859772352546
Iter 11: V_size = 900, Converged = 936, ‖r‖ (largest λ) = 3.0998511711725493e-5
Iter 12: V_size = 1350, Converged = 937, ‖r‖ (largest λ) = 3.590139606151796
Iter 13: V_size = 1800, Converged = 948, ‖r‖ (largest λ) = 1.9532336263684966e-6
Iter 14: V_size = 889, Converged = 948, ‖r‖ (largest λ) = 0.0011198116564911393
Iter 15: V_size = 1339, Converged = 948, ‖r‖ (largest λ) = 0.00020565472012337152
Iter 16: V_size = 1789, Converged = 1040, ‖r‖ (largest λ) = 3.4769096635810314e-5
Iter 17: V_size = 808, Converged = 1185, ‖r‖ (largest λ) = 4.4088371126343275e-5
Iter 18: V_size = 1258, Converged = 1188, ‖r‖ (largest λ) = 1.5103859159777508
Iter 19: V_size = 1708, Converged = 1326, ‖r‖ (largest λ) = 0.4709705488529605
Iter 20: V_size = 762, Converged = 1369, ‖r‖ (largest λ) = 5.455192781247652e-5
Iter 21: V_size = 1212, Converged = 1379, ‖r‖ (largest λ) = 1.1362444321308043
Iter 22: V_size = 1662, Converged = 1382, ‖r‖ (largest λ) = 0.5012964505336028
Iter 23: V_size = 897, Converged = 1389, ‖r‖ (largest λ) = 7.11292621904775e-5
Iter 24: V_size = 1347, Converged = 1427, ‖r‖ (largest λ) = 0.5272213142248837
Iter 25: V_size = 1797, Converged = 1570, ‖r‖ (largest λ) = 1.1767441160473855
Iter 26: V_size = 757, Converged = 1631, ‖r‖ (largest λ) = 8.092900864346672e-5
Iter 27: V_size = 1207, Converged = 1647, ‖r‖ (largest λ) = 1.3409635588395599
Iter 28: V_size = 1657, Converged = 1647, ‖r‖ (largest λ) = 0.6714005382648738
Iter 29: V_size = 900, Converged = 1741, ‖r‖ (largest λ) = 4.35470400209281e-5
Iter 30: V_size = 1350, Converged = 1762, ‖r‖ (largest λ) = 1.4720263465022136
Iter 31: V_size = 1800, Converged = 1812, ‖r‖ (largest λ) = 0.7783754601209505
Iter 32: V_size = 850, Converged = 1837, ‖r‖ (largest λ) = 4.542384687678838e-5
Iter 33: V_size = 1300, Converged = 1838, ‖r‖ (largest λ) = 0.7159858816473081
Iter 34: V_size = 1750, Converged = 1895, ‖r‖ (largest λ) = 0.21867687311646747
Iter 35: V_size = 843, Converged = 1999, ‖r‖ (largest λ) = 6.406264550376567e-5
Iter 36: V_size = 1293, Converged = 1999, ‖r‖ (largest λ) = 1.3417678479868493
Converged all required eigenvalues (cluster-aware). Iter = 37
6629.137431 seconds (810.08 M allocations: 36.111 TiB, 1.21% gc time)
Number of FLOPs: 135783969021341

Reading exact Eigenvalues...
Reading eigenvalues from ../MA_best/Simulate_CWNO/CWNO_final_tilde_results.jld2

Compute the difference between computed and exact eigenvalues:
1×2000 adjoint(::Vector{Float64}) with eltype Float64:
